id,work,address,salary,request,nation,descripe,city,salary_low,salary_high,diploma,class,class_name,class_name_english,diploma_english,work_english
2985,DBA数据库,杭州-古墩路,20k-30k,经验3-5年 / 大专,"移动互联网,O2O / 成熟型(C轮)",“求贤若渴 回报丰厚”,杭州,20,30, 大专, 成熟型(C轮), 成熟型,CSX,DZ,jks
2986,DBA数据库,广州-五山,8k-13k,经验1-3年 / 本科,移动互联网 / 成长型(A轮),“超越国企的福利 经理储备岗”,广州,8,13, 本科, 成长型(A轮), 成长型,CZX,BK,jks
2987,DBA数据库,上海-田林,20k-40k,经验1-3年 / 本科,"电子商务,O2O / 上市公司",“500强公司 O2O 晋升空间大”,上海,20,40, 本科, 上市公司, 上市公司,SHGS,BK,jks
2988,DBA数据库,深圳-科技园,10k-20k,经验1-3年 / 本科,"移动互联网,数据服务 / 成长型(不需要融资)",“无需融资 领导nice 氛围好 零食多 空间大”,深圳,10,20, 本科, 成长型(不需要融资), 成长型,CZX,BK,jks
2989,DBA数据库,上海-庙行,10k-20k,经验3-5年 / 大专,"移动互联网 ,O2O / 成长型(A轮)",“知名互联网房地产公司，集团核心部门岗位”,上海,10,20, 大专, 成长型(A轮), 成长型,CZX,DZ,jks
2990,DBA数据库,深圳-龙华新…,9k-14k,经验3-5年 / 大专,"移动互联网,金融 / 成熟型(不需要融资)",“周末双休 五险一金 年轻氛围”,深圳,9,14, 大专, 成熟型(不需要融资), 成熟型,CSX,DZ,jks
2991,DBA（MySQL ）,北京,10k-20k,经验1-3年 / 本科,"O2O,生活服务 / 成长型(A轮)","“平台大,发展强,萌妹子多,领导nice”",北京,10,20, 本科, 成长型(A轮), 成长型,CZX,BK,jks
2992,DBA（MySQL ）,北京-望京,15k-30k,经验1-3年 / 本科,"移动互联网,文化娱乐 / 成长型(B轮)",“双休 五险一金 团建 领导好 待遇丰厚”,北京,15,30, 本科, 成长型(B轮), 成长型,CZX,BK,jks
2993,DBA（MySQL ）,北京-苏州街,15k-25k,经验1-3年 / 本科,"移动互联网,社交网络 / 上市公司",“大平台加速你的成长”,北京,15,25, 本科, 上市公司, 上市公司,SHGS,BK,jks
2994,DBA（MySQL ）,北京,15k-30k,经验1-3年 / 本科,"教育,其他 / 上市公司",“公司即将上市，机会多。人员储备中。”,北京,15,30, 本科, 上市公司, 上市公司,SHGS,BK,jks
2995,DBA（MySQL ）,上海-嘉定城…,4k-6k,经验1-3年 / 本科,"企业服务,其他 / 成熟型(不需要融资)",“可申请住宿”,上海,4,6, 本科, 成熟型(不需要融资), 成熟型,CSX,BK,jks
2996,DBA（MySQL ）,哈尔滨-友协,4k-7k,经验1-3年 / 本科,"企业服务,数据服务 / 成长型(B轮)",“各项补助，带薪年假，五险”,哈尔滨,4,7, 本科, 成长型(B轮), 成长型,CZX,BK,jks
2997,DBA（MySQL ）,成都,7k-10k,经验3-5年 / 大专,"移动互联网,游戏 / 初创型(未融资)",“双休，五险一金、年终双薪、带薪年假”,成都,7,10, 大专, 初创型(未融资), 初创型,CCX,DZ,jks
2998,DBA（MySQL ）,北京-中关村,15k-22k,经验3-5年 / 大专,"移动互联网,教育 / 成熟型(不需要融资)",“在线教育 腾讯入资”,北京,15,22, 大专, 成熟型(不需要融资), 成熟型,CSX,DZ,jks
2999,DBA（MySQL ）,北京,15k-25k,经验3-5年 / 本科,"移动互联网,金融 / 上市公司",“扁平化管理、六险一金、工作居住证”,北京,15,25, 本科, 上市公司, 上市公司,SHGS,BK,jks
3000,DBA（MySQL ）,杭州-四季青,15k-25k,经验1-3年 / 大专,"移动互联网,电子商务 / 成长型(不需要融资)",“1年两次调薪，工作氛围轻松”,杭州,15,25, 大专, 成长型(不需要融资), 成长型,CZX,DZ,jks
3001,DBA（MySQL ）,长沙,8k-10k,经验不限 / 不限,"移动互联网,数据服务 / 上市公司",“敢挑战就来，万一梦想实现了呢”,长沙,8,10, 不限, 上市公司, 上市公司,SHGS,QT,jks
3002,DBA（MySQL ）,北京-高碑店,20k-30k,经验3-5年 / 本科,电子商务 / 上市公司,"“六险一金,13薪,午餐补助,过节福利费”",北京,20,30, 本科, 上市公司, 上市公司,SHGS,BK,jks
3003,DBA（MySQL ）,北京-清河,18k-35k,经验1-3年 / 本科,"移动互联网,社交网络 / 成熟型(C轮)",“扁平管理、弹性工作、免费早午餐”,北京,18,35, 本科, 成熟型(C轮), 成熟型,CSX,BK,jks
3004,DBA（MySQL ）,无锡-新吴区,5k-9k,经验1-3年 / 大专,"电子商务,O2O / 初创型(天使轮)",“股权 期权”,无锡,5,9, 大专, 初创型(天使轮), 初创型,CCX,DZ,jks
3005,DBA（MySQL ）,上海-龙华,15k-20k,经验3-5年 / 本科,"移动互联网,企业服务 / 成熟型(D轮及以上)",“DBA，SQL Server方向，福利多多，薪资可谈”,上海,15,20, 本科, 成熟型(D轮及以上), 成熟型,CSX,BK,jks
3006,数据库DBA（软件开发方向）,上海,15k-20k,经验3-5年 / 本科,电子商务 / 成长型(B轮),“高薪，做五休二，年终奖，节日福利”,上海,15,20, 本科, 成长型(B轮), 成长型,CZX,BK,jks
3007,数据库DBA（软件开发方向）,天津-华苑街,8k-12k,经验1-3年 / 大专,企业服务 / 初创型(未融资),“国企，稳定”,天津,8,12, 大专, 初创型(未融资), 初创型,CCX,DZ,jks
3008,数据库DBA（软件开发方向）,杭州,20k-40k,经验1-3年 / 本科,"移动互联网,电子商务 / 成长型(B轮)",“技术氛围好 扁平化管理”,杭州,20,40, 本科, 成长型(B轮), 成长型,CZX,BK,jks
3009,数据库DBA（软件开发方向）,深圳-龙岗区,10k-15k,经验1-3年 / 大专,"电子商务,移动互联网 / 上市公司",“高速发展企业，上市企业，晋升空间”,深圳,10,15, 大专, 上市公司, 上市公司,SHGS,DZ,jks
3010,数据库DBA（软件开发方向）,北京-朝阳门,15k-20k,经验5-10年 / 本科,企业服务 / 成熟型(不需要融资),“五险一金 定期体检 节日福利”,北京,15,20, 本科, 成熟型(不需要融资), 成熟型,CSX,BK,jks
3011,数据库DBA（软件开发方向）,南京-龙江,15k-25k,经验5-10年 / 本科,"移动互联网,数据服务 / 成熟型(不需要融资)",“无加班+年底双薪+年终奖+季度激励+弹性工作”,南京,15,25, 本科, 成熟型(不需要融资), 成熟型,CSX,BK,jks
3012,数据库DBA（软件开发方向）,深圳-香蜜湖,15k-20k,经验3-5年 / 大专,"移动互联网,金融 / 初创型(不需要融资)",“氛围轻松，不加班”,深圳,15,20, 大专, 初创型(不需要融资), 初创型,CCX,DZ,jks
3013,数据库DBA（软件开发方向）,上海-南京西…,10k-15k,经验3-5年 / 本科,其他 / 上市公司,“上市公司 福利待遇优 年终奖 公司旅游”,上海,10,15, 本科, 上市公司, 上市公司,SHGS,BK,jks
3014,数据库DBA（软件开发方向）,北京-双桥,15k-20k,经验1-3年 / 本科,"移动互联网,电子商务 / 上市公司",“15-17薪，期权，绩效奖金，免费班车接送”,北京,15,20, 本科, 上市公司, 上市公司,SHGS,BK,jks
3015,数据库DBA（软件开发方向）,广州-车陂,10k-20k,经验1-3年 / 本科,"移动互联网,文化娱乐 / 成熟型(不需要融资)",“发展前景好”,广州,10,20, 本科, 成熟型(不需要融资), 成熟型,CSX,BK,jks
3016,数据库DBA（软件开发方向）,北京-小关,15k-25k,经验5-10年 / 不限,"移动互联网,游戏 / 上市公司","“绩效奖金,年底双薪,节日礼品,好吃的食堂”",北京,15,25, 不限, 上市公司, 上市公司,SHGS,QT,jks
3017,数据库DBA（软件开发方向）,深圳-香蜜湖,15k-21k,经验3-5年 / 本科,金融 / 上市公司,“年底双薪、年终分红、 带薪年假、 弹性工作”,深圳,15,21, 本科, 上市公司, 上市公司,SHGS,BK,jks
3018,数据库DBA（软件开发方向）,北京-上地,15k-30k,经验1-3年 / 本科,"O2O,生活服务 / 成长型(B轮)",“发展空间大，”,北京,15,30, 本科, 成长型(B轮), 成长型,CZX,BK,jks
3019,数据库DBA（软件开发方向）,北京-学院路,8k-16k,经验3-5年 / 本科,文化娱乐 / 上市公司,"“上市公司,五险一金”",北京,8,16, 本科, 上市公司, 上市公司,SHGS,BK,jks
3020,数据库DBA（软件开发方向）,广州市-岭南,9k-17k,经验1-3年 / 本科,移动互联网 / 上市公司,“扁平管理，岗位晋升，技能培训”,广州市,9,17, 本科, 上市公司, 上市公司,SHGS,BK,jks
3021,数据库管理工程师（DBA，Mysql方向),上海-五里桥,15k-20k,经验3-5年 / 本科,"移动互联网,金融 / 成长型(A轮)",“快速发展”,上海,15,20, 本科, 成长型(A轮), 成长型,CZX,BK,jks
3022,数据库管理工程师（DBA，Mysql方向),深圳-蛇口,10k-20k,经验1-3年 / 本科,数据服务 / 成长型(不需要融资),“五险一金，免费体检，年度旅游，年终奖金”,深圳,10,20, 本科, 成长型(不需要融资), 成长型,CZX,BK,jks
3023,数据库管理工程师（DBA，Mysql方向),北京-五道口,15k-20k,经验不限 / 本科,"移动互联网,文化娱乐 / 上市公司",“一年15天年假，弹性工作时间，文化灵活”,北京,15,20, 本科, 上市公司, 上市公司,SHGS,BK,jks
3024,数据库管理工程师（DBA，Mysql方向),北京,18k-35k,经验3-5年 / 本科,"移动互联网,硬件 / 成熟型(C轮)",“研究业界最新技术参与国内最火短视频平台”,北京,18,35, 本科, 成熟型(C轮), 成熟型,CSX,BK,jks
3025,数据库管理工程师（DBA，Mysql方向),北京-上地,15k-20k,经验3-5年 / 本科,"电子商务,移动互联网 / 成长型(不需要融资)",“多元化互联网平台”,北京,15,20, 本科, 成长型(不需要融资), 成长型,CZX,BK,jks
3026,数据库管理工程师（DBA，Mysql方向),杭州-西溪,15k-20k,经验3-5年 / 本科,"企业服务,移动互联网 / 初创型(未融资)",“公司背景雄厚，机会多，福利好”,杭州,15,20, 本科, 初创型(未融资), 初创型,CCX,BK,jks
3027,数据库管理工程师（DBA，Mysql方向),广州-珠江新…,12k-15k,经验不限 / 大专,"数据服务,广告营销 / 上市公司",“弹性工作，五险一金，发展好，13薪”,广州,12,15, 大专, 上市公司, 上市公司,SHGS,DZ,jks
3028,数据库管理工程师（DBA，Mysql方向),上海-徐汇区,15k-21k,经验3-5年 / 本科,"广告营销,文化娱乐 / 成熟型(D轮及以上)","“环境nice,技术氛围浓厚,福利高大上”",上海,15,21, 本科, 成熟型(D轮及以上), 成熟型,CSX,BK,jks
3029,数据库管理工程师（DBA，Mysql方向),北京-百子湾,15k-25k,经验3-5年 / 本科,电子商务 / 成长型(不需要融资),“集团产业、福利优厚”,北京,15,25, 本科, 成长型(不需要融资), 成长型,CZX,BK,jks
3030,数据库管理工程师（DBA，Mysql方向),北京,15k-30k,经验3-5年 / 本科,金融 / 上市公司,“五险一金、弹性工作制、上市期权股票”,北京,15,30, 本科, 上市公司, 上市公司,SHGS,BK,jks
3031,数据库管理工程师（DBA，Mysql方向),上海-长征,15k-25k,经验3-5年 / 本科,移动互联网 / 成熟型(D轮及以上),“团队好玩 快速成长”,上海,15,25, 本科, 成熟型(D轮及以上), 成熟型,CSX,BK,jks
3032,技术经理,上海-肇嘉浜…,25k-35k,经验5-10年 / 本科,"移动互联网,金融 / 成长型(A轮)",“工资自己开，期权任性发，半年晋升”,上海,25,35, 本科, 成长型(A轮), 成长型,CZX,BK,jsjl
3033,技术经理,杭州-翠苑,25k-35k,经验5-10年 / 本科,移动互联网 / 上市公司,“股票期权，弹性工作制”,杭州,25,35, 本科, 上市公司, 上市公司,SHGS,BK,jsjl
3034,技术经理,上海-张江,20k-30k,经验5-10年 / 本科,"电子商务,企业服务 / 成长型(A轮)",“弹性工作，优秀团队，技术大牛”,上海,20,30, 本科, 成长型(A轮), 成长型,CZX,BK,jsjl
3035,技术经理,哈尔滨-会展…,10k-20k,经验5-10年 / 本科,数据服务 / 成熟型(不需要融资),“五险一金，带薪年假，绩效奖金”,哈尔滨,10,20, 本科, 成熟型(不需要融资), 成熟型,CSX,BK,jsjl
3036,技术经理,杭州,20k-35k,经验3-5年 / 本科,"移动互联网,电子商务 / 初创型(天使轮)","“阿里牛人,五险一金,股票期权,弹性工作”",杭州,20,35, 本科, 初创型(天使轮), 初创型,CCX,BK,jsjl
3037,技术经理,南京-莫愁湖…,8k-12k,经验5-10年 / 本科,"移动互联网,电子商务 / 上市公司",“五险一金 周末双休 定期体检 带薪年假”,南京,8,12, 本科, 上市公司, 上市公司,SHGS,BK,jsjl
3038,技术经理,武汉-关山,10k-15k,经验5-10年 / 大专,"移动互联网,游戏 / 初创型(天使轮)","“五险一金,周末双休,弹性工作,发展通道”",武汉,10,15, 大专, 初创型(天使轮), 初创型,CCX,DZ,jsjl
3039,技术经理,杭州-长河,15k-25k,经验5-10年 / 本科,医疗健康 / 成长型(B轮),“好平台，快发展，有股票”,杭州,15,25, 本科, 成长型(B轮), 成长型,CZX,BK,jsjl
3040,技术经理,无锡-无锡新…,15k-30k,经验5-10年 / 大专,教育 / 成长型(B轮),“自己的产品+功能完善的技术团队”,无锡,15,30, 大专, 成长型(B轮), 成长型,CZX,DZ,jsjl
3041,技术经理,上海-塘桥,25k-35k,经验5-10年 / 本科,金融 / 成熟型(不需要融资),“互联网金融 行业领先 福利多多”,上海,25,35, 本科, 成熟型(不需要融资), 成熟型,CSX,BK,jsjl
3042,技术经理,上海,15k-30k,经验5-10年 / 本科,电子商务 / 成长型(A轮),“提升大，团队项目靠谱，高薪+股票，氛围好”,上海,15,30, 本科, 成长型(A轮), 成长型,CZX,BK,jsjl
3043,技术经理,上海-世纪公…,25k-40k,经验5-10年 / 不限,"移动互联网,O2O / 成长型(A轮)",“扁平化管理，领导nice，待遇好”,上海,25,40, 不限, 成长型(A轮), 成长型,CZX,QT,jsjl
3044,技术经理,南京-沙洲,18k-35k,经验5-10年 / 本科,移动互联网 / 成熟型(D轮及以上),"“期权,上市在即,五险一金,带团队”",南京,18,35, 本科, 成熟型(D轮及以上), 成熟型,CSX,BK,jsjl
3045,技术经理,厦门-思明区,15k-25k,经验3-5年 / 本科,"移动互联网,社交网络 / 初创型(天使轮)",“人性化管理，福利多多。”,厦门,15,25, 本科, 初创型(天使轮), 初创型,CCX,BK,jsjl
3046,技术经理,郑州,8k-16k,经验1-3年 / 大专,"电子商务,移动互联网 / 成长型(不需要融资)",“五险一金、节日福利、节假日休、绩效奖金等”,郑州,8,16, 大专, 成长型(不需要融资), 成长型,CZX,DZ,jsjl
3047,技术经理,乌鲁木齐,15k-30k,经验5-10年 / 本科,数据服务 / 成熟型(不需要融资),“七险一金、带薪年假、专业培训、完善的福利”,乌鲁木齐,15,30, 本科, 成熟型(不需要融资), 成熟型,CSX,BK,jsjl
3048,技术经理,上海-古北,20k-30k,经验5-10年 / 本科,移动互联网 / 上市公司,“管理岗位 出国机会 专业培训”,上海,20,30, 本科, 上市公司, 上市公司,SHGS,BK,jsjl
3049,技术经理,成都-高新区,15k-25k,经验5-10年 / 本科,"移动互联网,企业服务 / 成熟型(不需要融资)",“高薪、好的发展平台”,成都,15,25, 本科, 成熟型(不需要融资), 成熟型,CSX,BK,jsjl
3050,技术经理,北京-朝阳门,15k-20k,经验5-10年 / 大专,移动互联网 / 成熟型(不需要融资),“中兴旗下子公司、周末双休、六险一金”,北京,15,20, 大专, 成熟型(不需要融资), 成熟型,CSX,DZ,jsjl
3051,技术经理,上海-张江,20k-40k,经验3-5年 / 本科,"企业服务,数据服务 / 成长型(不需要融资)",“上升空间大，团队气氛好，发展迅速”,上海,20,40, 本科, 成长型(不需要融资), 成长型,CZX,BK,jsjl
3052,技术经理,北京,25k-35k,经验5-10年 / 不限,"移动互联网,企业服务 / 成长型(不需要融资)",“年轻创业团队 股票期权”,北京,25,35, 不限, 成长型(不需要融资), 成长型,CZX,QT,jsjl
3053,技术经理,北京-西客站,15k-25k,经验3-5年 / 本科,"金融,企业服务 / 成长型(A轮)",“老板nice，股权期权，员工旅游”,北京,15,25, 本科, 成长型(A轮), 成长型,CZX,BK,jsjl
3054,技术经理,上海-世纪公…,25k-40k,经验3-5年 / 不限,"移动互联网,O2O / 成长型(A轮)","“?技术氛围,领导好,扁平化,晋升快”",上海,25,40, 不限, 成长型(A轮), 成长型,CZX,QT,jsjl
3055,技术经理,西安-高新技…,13k-20k,经验5-10年 / 本科,移动互联网 / 初创型(未融资),“五险一金 发展空间大 节日福利 加班少”,西安,13,20, 本科, 初创型(未融资), 初创型,CCX,BK,jsjl
3056,技术经理,上海-万源城,25k-35k,经验5-10年 / 本科,"社交网络,移动互联网 / 初创型(天使轮)",“金融服务，股票相关，一起创业，薪资股份”,上海,25,35, 本科, 初创型(天使轮), 初创型,CCX,BK,jsjl
3057,技术经理,武汉-武昌火…,10k-15k,经验3-5年 / 大专,"移动互联网,社交网络 / 初创型(天使轮)","“五险一金,股票期权,绩效奖金,弹性工作”",武汉,10,15, 大专, 初创型(天使轮), 初创型,CCX,DZ,jsjl
3058,技术经理,广州-岭南,8k-12k,经验5-10年 / 本科,"O2O,医疗健康 / 上市公司",“五险一金 节日福利 员工活动 周末双休”,广州,8,12, 本科, 上市公司, 上市公司,SHGS,BK,jsjl
3059,技术经理,西安-锦园小…,12k-24k,经验5-10年 / 本科,"企业服务,数据服务 / 成长型(B轮)",“六险一金、员工旅游、定期体检、年终奖”,西安,12,24, 本科, 成长型(B轮), 成长型,CZX,BK,jsjl
